resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
5775e4e2-36af-4655-8393-4773ef6d5639,deepseek-r1:1.5b,multiracial,non_first_gen,pell_eligible,private,18,low,rarely,female,part_time,abstains,neither,sports,arts,reserved,often,excellent,usually,2,3,2,2,2,3,1,2,3,3,3,3
280b0810-4a25-4bf5-9461-6526712ccea2,deepseek-r1:1.5b,asian,first_gen,family_pays,public,19,modest,sometimes,male,part_time,drinks,vapes,sports,math,reserved,never,empty,always,,3,1,5,3,3,4,3,1,4,3,3
ad703c9c-31bd-42e8-9dc2-8a2e7499a176,deepseek-r1:1.5b,multiracial,non_first_gen,family_pays,public,16,great,never,female,unemployed,abstains,smokes,sports,science,social,never,articulate,always,,,,,,,,,,,,
**Answer: Always**,Always,Social Anxiety,Often,Sometimes,Always,Sometimes,Always,Never,Sometimes,They feel **Always** comfortable in conversation because of their positive qualities like academic success, open friendships, reliable experiences, and a natural affinity for others.,,,,,,,,,,,,,,,,,
**Answer: Always**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rarely  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sometimes  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Often  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Always,Often,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a57d8da1-41a0-422a-9157-c8ab02bfc217,deepseek-r1:1.5b,multiracial,non_first_gen,family_pays,private,16,low,never,female,full_time,abstains,vapes,music,business,social,never,struggles,always,1,1,1,5,3,3,2,1,4,1,3,1
a836e9ab-6269-4f09-91ac-ba8123101fba,deepseek-r1:1.5b,white,non_first_gen,family_pays,public,17,great,never,female,full_time,abstains,vapes,arts,math,reserved,often,apprehensive,always,4,3,3,3,3,1,3,5,4,4,,
Never, Rarely, Sometimes, Sometimes, Always,Always,Sometimes,Often,,,,,,,,,,,,,,,,,,,,,,,
b755dc20-b798-4441-875e-0a772e8114bf,deepseek-r1:1.5b,multiracial,non_first_gen,loans,public,22,low,sometimes,male,part_time,drinks,vapes,sports,math,social,often,apprehensive,usually,1,3,3,2,2,3,4,3,4,4,3,4
9daf48eb-afee-4405-b2ee-e6f2f1ca701c,deepseek-r1:1.5b,asian,first_gen,pell_eligible,public,16,good,never,male,unemployed,abstains,vapes,arts,math,reserved,never,articulate,usually,3,,1,3,1,3,3,1,4,5,3,1
d07cd44b-d04e-4a60-836c-6de94be5432a,deepseek-r1:1.5b,multiracial,first_gen,family_pays,public,16,good,never,female,unemployed,abstains,neither,games,science,social,often,empty,always,1,2,4,2,1,5,3,1,4,5,1,3
d209bee5-2407-49b6-b7de-767427a1db8d,deepseek-r1:1.5b,multiracial,non_first_gen,loans,private,16,low,rarely,female,full_time,drinks,vapes,arts,engineering,social,often,empty,usually,3,4,2,2,3,,,,,,,
**Answer: Rarely**,Sometimes,Never,Never,Often,They feel relaxed while conversing with them, which doesn't necessarily mean it's always the case. ,,,,,,,,,,,,,,,,,,,,,,,,
**Answer: Often**,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edb1ccfd-530c-46b5-ba61-506babc2aa89,deepseek-r1:1.5b,white,non_first_gen,loans,public,21,great,sometimes,female,unemployed,abstains,neither,arts,arts,social,never,empty,always,3,1,3,2,1,3,2,5,4,2,3,4
00a24ea2-75a0-48ba-88d9-c52eaa63eab5,deepseek-r1:1.5b,black,first_gen,family_pays,public,19,good,sometimes,female,unemployed,abstains,smokes,sports,engineering,reserved,never,apprehensive,usually,2,,,,,,,,,,,
**Answer:** Rarely,Rarely,Often,Often,Often,Often,Never,Often,Never,Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,
60094358-af2b-4acb-8a3b-aea3e5f422d1,deepseek-r1:1.5b,multiracial,non_first_gen,loans,private,22,good,rarely,male,full_time,drinks,vapes,arts,business,social,often,articulate,always,1,1,3,5,1,2,2,5,3,5,3,3
e9c119df-786c-4f2d-829a-12e8860877d4,deepseek-r1:1.5b,asian,non_first_gen,loans,public,21,great,often,female,unemployed,abstains,neither,music,engineering,social,never,excellent,usually,4,2,1,5,2,3,3,1,3,1,1,4
b7eb5e36-2839-4443-ad8c-773a5e53d976,deepseek-r1:1.5b,asian,non_first_gen,loans,private,16,low,never,female,part_time,abstains,smokes,arts,arts,social,never,empty,always,2,3,3,4,4,3,3,5,3,,,
**Answer:** Sometimes,Always,Sometimes,Never,,,,,,,,,,,,,,,,,,,,,,,,,,,
d63d2fab-4894-495a-b3cb-d39178338ca1,deepseek-r1:1.5b,multiracial,first_gen,family_pays,public,22,modest,never,male,part_time,abstains,smokes,music,engineering,reserved,never,excellent,usually,1,2,1,3,4,3,3,5,4,2,5,4
