resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12
86fa86bf-2460-4b34-97a5-ade0b8e642a8,gpt-oss:20b,multiracial,non_first_gen,loans,private,19,low,sometimes,male,unemployed,abstains,smokes,other,math,reserved,often,articulate,always,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Agree,Disagree,Neutral,Agree
d13eb2b4-6811-46b9-b074-016845d08988,gpt-oss:20b,multiracial,non_first_gen,loans,public,23,modest,often,male,unemployed,drinks,vapes,sports,business,reserved,often,articulate,usually,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Agree,Neutral,Agree
f5214728-eb75-4873-be70-ad31295c7d9e,gpt-oss:20b,asian,first_gen,family_pays,private,19,good,rarely,female,part_time,drinks,neither,games,engineering,social,never,empty,usually,Disagree,Agree,Disagree,Strongly Agree,Strongly Disagree,Neutral,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree
e9981988-6b20-42dc-a42f-0a8a2a56382d,gpt-oss:20b,white,non_first_gen,family_pays,private,19,modest,often,female,full_time,drinks,smokes,games,science,reserved,never,struggles,always,Strongly Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Agree
66e1b961-6c71-4e8a-889e-8193c92b5b27,gpt-oss:20b,black,first_gen,loans,private,19,modest,sometimes,female,part_time,abstains,vapes,games,arts,social,often,articulate,always,Neutral,Agree,Agree,Strongly Agree,Agree,Agree,Neutral,Agree,Disagree,Agree,Strongly Agree,Disagree
82b78d98-11a3-48e3-86de-0d19d5aefb51,gpt-oss:20b,black,non_first_gen,loans,private,20,low,rarely,female,full_time,drinks,vapes,music,arts,social,never,empty,usually,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Agree,Disagree
623ee591-880b-465f-b38b-81bacd9dba02,gpt-oss:20b,asian,first_gen,family_pays,private,18,good,never,male,part_time,abstains,vapes,other,arts,social,often,excellent,usually,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral
38fd14ec-0b86-4f76-b212-e84a24bf3057,gpt-oss:20b,multiracial,non_first_gen,pell_eligible,public,17,great,rarely,male,part_time,abstains,neither,music,engineering,reserved,never,apprehensive,usually,Agree,Disagree,Agree,Neutral,Strongly Agree,Disagree,Strongly Agree,Neutral,Strongly Agree,Disagree,Disagree,Strongly Agree
68ee773d-d27e-4d4e-9a80-a9a4825dc294,gpt-oss:20b,white,non_first_gen,loans,private,17,low,rarely,female,full_time,abstains,neither,sports,arts,social,often,excellent,always,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Strongly Disagree
7ea25ded-da15-4c33-8e9f-438700568f34,gpt-oss:20b,black,non_first_gen,pell_eligible,public,23,good,never,male,unemployed,abstains,smokes,other,engineering,social,often,empty,usually,Agree,Strongly Agree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree
0629308b-26fc-4c5d-a60d-b3152349c1d0,gpt-oss:20b,white,first_gen,loans,private,22,modest,never,female,part_time,abstains,neither,music,engineering,reserved,often,articulate,usually,Strongly Agree,Neutral,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Agree
1fb155b7-dec7-40a5-b02f-f7741e5d6ef0,gpt-oss:20b,asian,first_gen,family_pays,public,19,great,never,female,part_time,abstains,neither,games,business,reserved,often,articulate,usually,Strongly Agree,Neutral,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Agree,Disagree,Agree
3bc3541d-27d7-4130-b795-9b96cb264120,gpt-oss:20b,asian,non_first_gen,loans,private,16,great,never,male,part_time,abstains,neither,games,science,social,often,articulate,always,Agree,Agree,Neutral,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree
688b3ef1-813d-4e3f-a98a-1d2543c446df,gpt-oss:20b,black,non_first_gen,loans,public,22,good,rarely,male,part_time,drinks,neither,arts,arts,reserved,often,apprehensive,always,Agree,Disagree,Strongly Agree,Agree,Strongly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Disagree,Disagree,Agree
