resid,model,race,first_gen,financial_status,high_school,age,grades,trouble,gender,job_status,alcohol,smoking,hobbies,major,sociability,homesickness,communication,honesty,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16
8726048f-40c8-4734-be6d-8c1ad67169f7,llama3.1:8b,asian,first_gen,loans,private,17,good,sometimes,male,unemployed,drinks,smokes,other,engineering,reserved,never,articulate,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
71e241d9-e97c-4560-89d4-200afe272585,llama3.1:8b,asian,first_gen,pell_eligible,private,23,good,sometimes,male,full_time,drinks,smokes,arts,math,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a03587d6-a19a-472c-8fe9-fa2deee79779,llama3.1:8b,white,non_first_gen,loans,private,23,good,often,male,part_time,drinks,smokes,games,arts,social,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
d0b50b64-e346-47c8-a5a2-a64fca90a086,llama3.1:8b,white,first_gen,loans,public,18,low,sometimes,female,full_time,abstains,smokes,sports,math,social,often,apprehensive,always,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes
0f25d1f4-cd22-417b-bd27-867141edf462,llama3.1:8b,white,first_gen,family_pays,private,17,great,never,male,unemployed,drinks,smokes,games,math,social,often,excellent,usually,Often,Often,Often,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Rarely
9c3623a3-36a4-4ad1-a107-36969fd0c4bb,llama3.1:8b,multiracial,first_gen,pell_eligible,private,23,great,never,male,part_time,drinks,vapes,arts,arts,social,never,empty,usually,Often,Always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
e928c8f4-197d-481f-839a-0dcc6299ce18,llama3.1:8b,multiracial,first_gen,loans,private,22,low,rarely,female,unemployed,abstains,neither,music,math,social,never,apprehensive,usually,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes
da947a89-b1ad-4b90-a2f5-76dea1c1cb4f,llama3.1:8b,asian,first_gen,family_pays,public,21,modest,often,female,part_time,drinks,vapes,other,business,reserved,often,articulate,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
d94d4ddf-570e-4b81-8a1e-cb8559681a72,llama3.1:8b,white,first_gen,loans,public,20,good,never,female,unemployed,drinks,smokes,arts,business,social,never,struggles,always,Often,Always,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
9ecf48c2-7638-4c75-9785-353e0a949b42,llama3.1:8b,asian,first_gen,loans,private,22,modest,rarely,female,full_time,abstains,neither,other,engineering,social,never,struggles,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
a460e70c-a689-4699-b907-e4031d3aa325,llama3.1:8b,black,non_first_gen,pell_eligible,public,18,good,sometimes,female,part_time,abstains,neither,sports,engineering,social,never,articulate,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
36762f47-4cd1-40f3-80ff-49c979295a35,llama3.1:8b,asian,first_gen,pell_eligible,public,18,good,often,male,unemployed,abstains,neither,sports,math,social,never,apprehensive,always,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
93b50991-4ed1-4e98-a746-3eda8d60c052,llama3.1:8b,black,non_first_gen,family_pays,public,18,low,rarely,male,unemployed,drinks,vapes,arts,arts,social,often,struggles,usually,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes
895e8fb3-a880-4dfd-ba66-de4be4339a2c,llama3.1:8b,white,first_gen,pell_eligible,public,18,low,rarely,male,part_time,drinks,smokes,music,science,social,never,struggles,always,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes
2241e0eb-3959-4f96-a170-e5f3af9a2541,llama3.1:8b,black,first_gen,family_pays,public,23,good,rarely,male,unemployed,drinks,smokes,games,math,reserved,never,articulate,always,Sometimes,Often,Always,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
bf2a0e47-5e63-4280-a21e-2c4ab72f9543,llama3.1:8b,white,non_first_gen,family_pays,public,18,good,sometimes,female,full_time,drinks,vapes,music,business,social,often,empty,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
57121933-5d29-4489-9d9e-69a872554212,llama3.1:8b,multiracial,first_gen,pell_eligible,public,17,great,sometimes,male,part_time,drinks,smokes,arts,business,social,often,excellent,always,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Sometimes,Sometimes,Sometimes
48cb0f04-e598-4254-81f2-11939a4775da,llama3.1:8b,multiracial,first_gen,pell_eligible,public,17,low,never,female,part_time,drinks,vapes,games,business,reserved,often,excellent,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely
f0cc9f86-6489-4717-a6f1-726475768cd7,llama3.1:8b,asian,non_first_gen,family_pays,private,16,great,sometimes,female,part_time,abstains,smokes,sports,business,social,often,excellent,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely
ba9124a5-d9ea-43e5-9bf5-992bcb20b634,llama3.1:8b,asian,non_first_gen,family_pays,private,22,low,often,female,unemployed,drinks,smokes,sports,engineering,social,never,apprehensive,always,Rarely,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes
c11a5606-ba8b-489d-9986-17793b0a6b45,llama3.1:8b,black,first_gen,family_pays,public,17,modest,never,male,unemployed,abstains,smokes,games,science,reserved,often,struggles,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes
934008aa-ff35-404e-a158-c62b22b42631,llama3.1:8b,multiracial,first_gen,pell_eligible,public,22,modest,often,male,full_time,abstains,neither,other,math,reserved,often,apprehensive,always,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes
1a6f2e90-10d4-427d-9884-ffb8f73aea53,llama3.1:8b,white,non_first_gen,loans,private,20,great,often,female,full_time,abstains,vapes,sports,business,reserved,never,articulate,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes
c874e17e-90f4-48e8-8e4b-112b992616d3,llama3.1:8b,black,non_first_gen,pell_eligible,private,19,great,often,female,unemployed,drinks,vapes,arts,business,social,often,articulate,always,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
ac30e67f-ef41-4689-9952-91d02274ea0e,llama3.1:8b,white,non_first_gen,loans,private,19,good,never,female,unemployed,abstains,neither,other,science,reserved,often,articulate,usually,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes
